conversation_id,utterance_id,channel,is_final,offset_ms,duration_ms,audio_finish_time,received_at,latency_seconds,confidence,transcript_text,word_count,anomaly,received_dt,conversation_date,hour_of_day,day_of_week
28c04877-2f5d-4096-9639-39e44cb199f0,7273c486-bea5-41ba-a1e8-62486af8cafc,EXTERNAL,True,420379,3365,1759458485.7289057,1759458486.314786,0.5858802795410156,0.8663749999999999,so they'll be the controls c o n,8,normal,2025-10-03 02:28:06.314785957+00:00,2025-10-03,2,Friday
28c04877-2f5d-4096-9639-39e44cb199f0,7ace762a-700b-4b97-a896-ab8a15d17776,EXTERNAL,True,424896,658,1759458487.5389056,1759458488.3319218,0.7930161952972412,0.9626666666666667,t r a,3,normal,2025-10-03 02:28:08.331921816+00:00,2025-10-03,2,Friday
28c04877-2f5d-4096-9639-39e44cb199f0,0b615077-5bcd-4e55-bb8b-928f835c31b6,EXTERNAL,True,426995,654,1759458489.6339056,1759458490.253502,0.6195962429046631,0.8766666666666666,i l f,3,normal,2025-10-03 02:28:10.253501892+00:00,2025-10-03,2,Friday
86229816-e4cc-446b-b87f-fa8a101a32c4,2e0e0504-66d6-4b87-8396-89a0f1887274,INTERNAL,True,167059,4102,1759458489.8905208,1759458490.55893,0.6684091091156006,0.9842727272727271,the posting date on both invoices was the fifteenth of september,11,normal,2025-10-03 02:28:10.558929920+00:00,2025-10-03,2,Friday
86229816-e4cc-446b-b87f-fa8a101a32c4,b3421c27-c53f-4155-88c3-84008db132d3,EXTERNAL,True,173280,37,1759458492.0465207,1759458492.4551308,0.40861010551452637,0.999,okay,1,normal,2025-10-03 02:28:12.455130816+00:00,2025-10-03,2,Friday
28c04877-2f5d-4096-9639-39e44cb199f0,0481f957-35c0-4323-9b2e-c5033b5a5b33,EXTERNAL,True,429359,1824,1759458493.1679058,1759458494.337237,1.1693310737609863,0.9560000000000001,dining d i n i,5,normal,2025-10-03 02:28:14.337236881+00:00,2025-10-03,2,Friday
28c04877-2f5d-4096-9639-39e44cb199f0,0b5c0580-5485-44f2-884e-8f6dc2c9dac1,EXTERNAL,True,432917,39,1759458494.9409058,1759458495.2574432,0.31653738021850586,0.675,n,1,normal,2025-10-03 02:28:15.257443190+00:00,2025-10-03,2,Friday
86229816-e4cc-446b-b87f-fa8a101a32c4,c5b923ad-e984-42e4-8d61-5754986d85bb,EXTERNAL,True,175633,732,1759458495.0945208,1759458495.4448938,0.3503730297088623,0.9964000000000001,okay thank you so much,5,normal,2025-10-03 02:28:15.444893837+00:00,2025-10-03,2,Friday
28c04877-2f5d-4096-9639-39e44cb199f0,9e8b6978-5fe8-4972-a41f-f5cc12acda7c,EXTERNAL,True,434197,465,1759458496.6469057,1759458497.2645462,0.617640495300293,0.964,facility,1,normal,2025-10-03 02:28:17.264546155+00:00,2025-10-03,2,Friday
86229816-e4cc-446b-b87f-fa8a101a32c4,ebd3557d-6b43-4997-b4cb-f44d310d8410,INTERNAL,True,177218,2343,1759458498.290521,1759458498.626762,0.3362410068511963,0.947125,you're welcome did you want to make a,8,normal,2025-10-03 02:28:18.626761913+00:00,2025-10-03,2,Friday
28c04877-2f5d-4096-9639-39e44cb199f0,7eecfd8b-f560-451d-8b1c-9bf82586da36,INTERNAL,True,436510,38,1759458498.5329058,1759458499.263036,0.7301301956176758,0.998,okay,1,normal,2025-10-03 02:28:19.263036013+00:00,2025-10-03,2,Friday
86229816-e4cc-446b-b87f-fa8a101a32c4,6d03ad03-72c8-435d-a1c7-a2d7795ffe8a,EXTERNAL,True,178853,396,1759458497.9785209,1759458499.530153,1.5516321659088135,0.8096666666666668,k u k,3,normal,2025-10-03 02:28:19.530153035+00:00,2025-10-03,2,Friday
86229816-e4cc-446b-b87f-fa8a101a32c4,0c08f0a2-bdc4-4efa-908e-f7b5337947fd,EXTERNAL,True,180998,1648,1759458501.3755207,1759458501.490298,0.1147773265838623,0.9946666666666667,can you tell me how to find it online,9,normal,2025-10-03 02:28:21.490298033+00:00,2025-10-03,2,Friday
86229816-e4cc-446b-b87f-fa8a101a32c4,870803ab-205e-4bc3-ae86-bb9ee2b66dd8,EXTERNAL,True,183859,3964,1759458506.5525208,1759458506.804311,0.25179028511047363,0.8823333333333333,because i'm online and i couldn't figure out how to find an invoice to pay,15,normal,2025-10-03 02:28:26.804311037+00:00,2025-10-03,2,Friday
86229816-e4cc-446b-b87f-fa8a101a32c4,7de494b3-551b-44d5-9e9d-dedc9a8ce8d5,EXTERNAL,True,189397,892,1759458509.0185208,1759458509.462699,0.44417810440063477,0.9758000000000001,i'm logged in right now,5,normal,2025-10-03 02:28:29.462698936+00:00,2025-10-03,2,Friday
28c04877-2f5d-4096-9639-39e44cb199f0,10b134a5-8c06-432f-9dff-fc722b4a6d31,INTERNAL,True,442780,558,1759458505.3229058,1759458510.3868759,5.06397008895874,0.8503333333333334,alright one second,3,high,2025-10-03 02:28:30.386875868+00:00,2025-10-03,2,Friday
86229816-e4cc-446b-b87f-fa8a101a32c4,afbfdbdb-6dc9-4fa2-9384-2ca37697deb4,INTERNAL,True,191253,1133,1759458511.1155207,1759458511.5196512,0.4041304588317871,0.9981666666666666,so are you in your account,6,normal,2025-10-03 02:28:31.519651175+00:00,2025-10-03,2,Friday
86229816-e4cc-446b-b87f-fa8a101a32c4,8657a5a8-cf24-47f8-bb92-db13f8df377f,EXTERNAL,True,193638,38,1759458512.405521,1759458512.453567,0.048046112060546875,0.949,yes,1,normal,2025-10-03 02:28:32.453567028+00:00,2025-10-03,2,Friday
28c04877-2f5d-4096-9639-39e44cb199f0,4ef15386-fb72-4729-b0be-841366a6fb67,INTERNAL,True,452893,38,1759458514.9159057,1759458515.272085,0.35617923736572266,0.991,okay,1,normal,2025-10-03 02:28:35.272084951+00:00,2025-10-03,2,Friday
28c04877-2f5d-4096-9639-39e44cb199f0,b7f27e9f-5697-4354-9ae3-f74e17a2143c,INTERNAL,True,456898,1067,1759458519.9499056,1759458520.342099,0.3921933174133301,0.9895,and the company address,4,normal,2025-10-03 02:28:40.342098951+00:00,2025-10-03,2,Friday
86229816-e4cc-446b-b87f-fa8a101a32c4,9db0e3d1-9c59-4269-abac-82f96b554bfc,INTERNAL,True,202759,2463,1759458523.9515207,1759458524.692919,0.7413983345031738,0.9954999999999999,so under the my account tab,6,normal,2025-10-03 02:28:44.692919016+00:00,2025-10-03,2,Friday
86229816-e4cc-446b-b87f-fa8a101a32c4,3e80ae70-2b6a-49a3-9038-887c34afe725,INTERNAL,True,206551,149,1759458525.4295208,1759458525.4295208,0.0,0.9835,one of,2,normal,2025-10-03 02:28:45.429520845+00:00,2025-10-03,2,Friday
86229816-e4cc-446b-b87f-fa8a101a32c4,34ba7248-2fb1-4f2d-8fad-0f8cd59bc132,EXTERNAL,True,210553,38,1759458529.3205209,1759458529.514185,0.1936640739440918,0.193,okay,1,normal,2025-10-03 02:28:49.514184952+00:00,2025-10-03,2,Friday
86229816-e4cc-446b-b87f-fa8a101a32c4,be86acce-4114-4664-b62f-77d84c351533,INTERNAL,True,208137,2046,1759458528.912521,1759458529.714768,0.8022470474243164,0.992,the options should be open invoices,6,normal,2025-10-03 02:28:49.714767933+00:00,2025-10-03,2,Friday
28c04877-2f5d-4096-9639-39e44cb199f0,6b9c3608-f305-4b68-82de-72705a881368,EXTERNAL,True,460319,6766,1759458529.0699058,1759458530.626226,1.5563201904296875,0.9903846153846154,that would be one seven eight five three c as in charlie street,13,normal,2025-10-03 02:28:50.626225948+00:00,2025-10-03,2,Friday
86229816-e4cc-446b-b87f-fa8a101a32c4,3d1bb223-9e88-4f01-85f2-209ee64e0715,INTERNAL,True,211779,1383,1759458531.8915207,1759458532.57652,0.6849992275238037,0.9982,or something along those lines,5,normal,2025-10-03 02:28:52.576519966+00:00,2025-10-03,2,Friday
86229816-e4cc-446b-b87f-fa8a101a32c4,2e22512e-e8da-4abd-89e2-d5f036153292,EXTERNAL,True,213172,498,1759458532.3995209,1759458532.633686,0.23416519165039062,0.2375,long time,2,normal,2025-10-03 02:28:52.633686066+00:00,2025-10-03,2,Friday
28c04877-2f5d-4096-9639-39e44cb199f0,8384d4d2-8abe-41ca-990e-a68532475cb6,EXTERNAL,True,468977,1366,1759458532.3279057,1759458533.348608,1.0207023620605469,0.9862500000000001,building twenty four ninety,4,normal,2025-10-03 02:28:53.348608017+00:00,2025-10-03,2,Friday
28c04877-2f5d-4096-9639-39e44cb199f0,618e3df4-9b59-43bc-af9f-10c0554153e9,INTERNAL,True,472643,228,1759458534.8559058,1759458535.338943,0.48303723335266113,0.95,you said,2,normal,2025-10-03 02:28:55.338943005+00:00,2025-10-03,2,Friday
86229816-e4cc-446b-b87f-fa8a101a32c4,772dd32c-713f-49a3-8c67-a428e6b77af6,EXTERNAL,True,215158,511,1759458534.3985207,1759458535.6467662,1.2482454776763916,0.943,invoicing,1,normal,2025-10-03 02:28:55.646766186+00:00,2025-10-03,2,Friday
86229816-e4cc-446b-b87f-fa8a101a32c4,0318bfca-e397-4d30-9a4f-498fb0b42031,EXTERNAL,True,217434,38,1759458536.2015207,1759458536.465491,0.26397037506103516,0.453,okay,1,normal,2025-10-03 02:28:56.465491056+00:00,2025-10-03,2,Friday
86229816-e4cc-446b-b87f-fa8a101a32c4,7e6e410f-3c9a-46b4-bf21-a27b9354c496,INTERNAL,True,214739,2923,1759458536.3915207,1759458536.512631,0.12111020088195801,0.9797499999999999,payment history maybe invoicing that should be it,8,normal,2025-10-03 02:28:56.512630939+00:00,2025-10-03,2,Friday
a89a6b53-0b79-4dba-a70b-96a5d8164164,461bb9bb-5584-4272-8397-1564037f0e70,INTERNAL,True,51479,4283,1759867146.560151,1759867147.19013,0.6299788951873779,0.9985625,thanks for calling grainger this is adam can i please have your first and last name,16,normal,2025-10-07 19:59:07.190129995+00:00,2025-10-07,19,Tuesday
a89a6b53-0b79-4dba-a70b-96a5d8164164,6beb5746-c84e-4ac4-af40-50dc435c8334,EXTERNAL,True,57016,1008,1759867148.822151,1759867149.0482078,0.22605681419372559,0.9566666666666667,sure john gibbs,3,normal,2025-10-07 19:59:09.048207760+00:00,2025-10-07,19,Tuesday
a89a6b53-0b79-4dba-a70b-96a5d8164164,2df2b3b3-5ade-49ed-bfb6-a6c3456abc63,INTERNAL,True,59015,1052,1759867150.865151,1759867151.123094,0.25794315338134766,0.9993333333333333,thank you how are you today,6,normal,2025-10-07 19:59:11.123094082+00:00,2025-10-07,19,Tuesday
a89a6b53-0b79-4dba-a70b-96a5d8164164,12bd5a76-88bb-4f34-b641-6bc85fcc5627,EXTERNAL,True,60976,233,1759867152.0071511,1759867152.0071511,0.0,0.9450000000000001,i'm good,2,normal,2025-10-07 19:59:12.007151127+00:00,2025-10-07,19,Tuesday
a89a6b53-0b79-4dba-a70b-96a5d8164164,d1d60621-6570-4758-8433-dd0c96c100a7,INTERNAL,True,62274,1576,1759867154.648151,1759867155.2683809,0.620229959487915,0.9954999999999999,great what can i help with,6,normal,2025-10-07 19:59:15.268380880+00:00,2025-10-07,19,Tuesday
a89a6b53-0b79-4dba-a70b-96a5d8164164,894c8864-8169-43cf-910e-569d8231311e,EXTERNAL,True,64919,10962,1759867166.679151,1759867167.448114,0.7689628601074219,0.9342894736842103,okay i was if you had this particular product in your location because i would come get it otherwise i'm gonna have order it online but i'd like to get it today so it's called a rubber sheet,38,normal,2025-10-07 19:59:27.448113918+00:00,2025-10-07,19,Tuesday
a89a6b53-0b79-4dba-a70b-96a5d8164164,6c6e7196-d73a-4a75-8c61-1f863d53b619,EXTERNAL,True,78296,854,1759867169.948151,1759867170.092253,0.14410185813903809,0.996,commercial grade,2,normal,2025-10-07 19:59:30.092252970+00:00,2025-10-07,19,Tuesday
358b269d-0af6-4649-b974-b14c8e84ed63,61838f4d-c04b-41c3-a48c-58658449e478,INTERNAL,True,83720,3182,1759867923.353976,1759867924.365869,1.0118930339813232,0.9407647058823531,thank you for calling grainger my name is amber he got questions in regards to her return,17,normal,2025-10-07 20:12:04.365869045+00:00,2025-10-07,20,Tuesday
358b269d-0af6-4649-b974-b14c8e84ed63,5ddfa71c-1a48-4544-9d5c-09b113c5f88a,EXTERNAL,True,88095,37,1759867924.583976,1759867925.100255,0.5162789821624756,0.996,yes,1,normal,2025-10-07 20:12:05.100255013+00:00,2025-10-07,20,Tuesday
358b269d-0af6-4649-b974-b14c8e84ed63,0c4d591f-242a-4e81-91ca-a2d951fdeeee,INTERNAL,True,89138,2942,1759867928.531976,1759867947.168065,18.636089086532593,0.9555,can i get that item number i'm sorry the order number whenever you're ready,14,high,2025-10-07 20:12:27.168065071+00:00,2025-10-07,20,Tuesday
358b269d-0af6-4649-b974-b14c8e84ed63,48296b5a-4054-4cd7-aee5-849b67e0400b,EXTERNAL,True,91459,5243,1759867933.153976,1759867947.1685572,14.014581203460693,0.9486666666666667,sure yeah it was a yeah it was a replacement order in that number is one five six,18,high,2025-10-07 20:12:27.168557167+00:00,2025-10-07,20,Tuesday
358b269d-0af6-4649-b974-b14c8e84ed63,dfa961b9-44ff-43bf-b058-646a0f0f26e4,EXTERNAL,True,97739,2806,1759867936.9969761,1759867947.168697,10.1717209815979,0.9831428571428571,three zero two eight eight three eight,7,high,2025-10-07 20:12:27.168697119+00:00,2025-10-07,20,Tuesday
358b269d-0af6-4649-b974-b14c8e84ed63,7357e7af-90ef-4e0c-97c2-3fc6a0010c92,INTERNAL,True,102419,4124,1759867942.994976,1759867947.168799,4.17382287979126,0.9879999999999999,thank you and can i get your first and last name and the company that you are calling with today please,21,normal,2025-10-07 20:12:27.168798923+00:00,2025-10-07,20,Tuesday
358b269d-0af6-4649-b974-b14c8e84ed63,3bdc04f1-506b-4382-8731-620d0b5ca0aa,EXTERNAL,True,107339,2421,1759867946.211976,1759867947.168926,0.9569499492645264,0.8930909090909093,my name's rebecca long and i'm calling with cal state supply,11,normal,2025-10-07 20:12:27.168926001+00:00,2025-10-07,20,Tuesday
358b269d-0af6-4649-b974-b14c8e84ed63,93f9342e-076c-40bf-b578-cbd61101fef0,INTERNAL,True,111154,1411,1759867949.016976,1759867949.068453,0.05147695541381836,0.9715000000000001,let me pull up your information,6,normal,2025-10-07 20:12:29.068453074+00:00,2025-10-07,20,Tuesday
358b269d-0af6-4649-b974-b14c8e84ed63,c3cd754d-cb98-4b86-b3bf-e5fddef11585,INTERNAL,True,116879,945,1759867954.275976,1759867954.275976,0.0,0.9591666666666666,alright how may i help you,6,normal,2025-10-07 20:12:34.275975943+00:00,2025-10-07,20,Tuesday
38aebec6-b271-4237-99d9-77d180c2296f,543ad227-3100-450c-8d0c-0540c83f3a7b,INTERNAL,True,55236,3864,1759886667.1956508,1759886668.407535,1.2118842601776123,0.902235294117647,thank you for contacting grainger my name is shares are you calling the place an order today,17,normal,2025-10-08 01:24:28.407535076+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,da8cdd36-04c4-4302-af51-ab618d3aad4c,EXTERNAL,True,60495,866,1759886669.456651,1759886670.302825,0.8461740016937256,0.9503333333333334,yes yes ma'am,3,normal,2025-10-08 01:24:30.302824974+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,6a5dc5b0-12ec-414f-994b-37aeaaeed140,INTERNAL,True,62218,2823,1759886673.1366508,1759886674.4355001,1.29884934425354,0.9848125000000001,okay i'd be happy to help with that can i get your first and last name,16,normal,2025-10-08 01:24:34.435500145+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,c176570a-8409-4c27-95c2-9b344a54869e,EXTERNAL,True,67157,5264,1759886680.516651,1759886681.70981,1.1931591033935547,0.8238,first name is austin a u s t i n black name is sb s i b l e y,20,normal,2025-10-08 01:24:41.709810019+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,480193d2-3f7f-4e40-9d41-9d204a5fffd3,INTERNAL,True,75197,2325,1759886685.617651,1759886686.427959,0.8103079795837402,0.954909090909091,okay is that s i b for boy l e y,11,normal,2025-10-08 01:24:46.427958965+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,d0730aa1-6042-4b75-84c7-612cf0d753ce,EXTERNAL,True,78716,457,1759886687.268651,1759886688.527188,1.2585370540618896,0.849,yes correct,2,normal,2025-10-08 01:24:48.527188063+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,e96ea6b1-6b86-49b5-9d1f-ccabf7c22251,INTERNAL,True,80099,5003,1759886693.197651,1759886694.626372,1.4287211894989014,0.9550000000000001,okay and are you do you have a grainger a business grader account with us,15,normal,2025-10-08 01:24:54.626372099+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,7657c488-576d-43f9-9f65-1e989d975a26,EXTERNAL,True,86099,3082,1759886697.276651,1759886698.486326,1.2096750736236572,0.8433750000000001,i work for a cva tennessee valley authority,8,normal,2025-10-08 01:24:58.486325979+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,296498d6-30fc-43f3-bc7a-e5ceb1158c6d,INTERNAL,True,90540,896,1759886699.531651,1759886700.2712152,0.7395641803741455,0.959875,do you guys have an account with us,8,normal,2025-10-08 01:25:00.271215200+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,52fb75c3-3543-4dfd-9f96-57c52255b2b3,EXTERNAL,True,92578,547,1759886701.220651,1759886702.3149178,1.0942668914794922,0.8935,yes correct,2,normal,2025-10-08 01:25:02.314917803+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,766d2c2f-f05f-4298-84e1-1b935a80be76,INTERNAL,True,94758,2404,1759886705.2576509,1759886706.514291,1.2566401958465576,0.9418333333333333,cba so let me see if i can bring them up here,12,normal,2025-10-08 01:25:06.514291048+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,2ff649e4-79bd-4d98-802c-c62115a0b206,EXTERNAL,True,98698,2182,1759886708.975651,1759886709.496415,0.5207638740539551,0.9247142857142857,it might be under sequoia nuclear plant,7,normal,2025-10-08 01:25:09.496414900+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,faf3602c-5d72-4137-ab5c-07e7bf1806a8,INTERNAL,True,106939,4205,1759886719.239651,1759886720.8193989,1.5797479152679443,0.9775714285714285,well if it was under cva what would it be listed as a cba,14,normal,2025-10-08 01:25:20.819398880+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,adc91512-d020-4ece-880b-d3af32d84392,EXTERNAL,True,115299,2885,1759886726.279651,1759886727.321087,1.041435956954956,0.7757272727272728,well it's a nuclear plan i'm not sure it might be,11,normal,2025-10-08 01:25:27.321086884+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,501b4015-8d3a-432b-960c-44e6a4eb4d66,INTERNAL,True,122498,1966,1759886732.559651,1759886733.130128,0.5704770088195801,0.95775,actually do you have the business phone number tied to the account,12,normal,2025-10-08 01:25:33.130127906+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,df7a412c-c119-4d62-a5fd-5accbbd360a5,EXTERNAL,True,126557,626,1759886735.278651,1759886736.240681,0.9620299339294434,0.9824999999999999,no i do not,4,normal,2025-10-08 01:25:36.240680933+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,fa12c552-5b8f-41da-849e-29b3a270cdac,INTERNAL,True,128084,36,1759886736.2156508,1759886737.285703,1.070052146911621,0.998,okay,1,normal,2025-10-08 01:25:37.285702944+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,416978ef-380a-4a65-86c0-7020ac56b19f,INTERNAL,True,131679,506,1759886740.2806509,1759886741.25574,0.9750890731811523,0.63575,you have the address,4,normal,2025-10-08 01:25:41.255739926+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,c5cda742-0713-4635-b109-2a218a2179fe,EXTERNAL,True,133459,1103,1759886742.657651,1759886743.643743,0.9860920906066895,0.8914285714285715,yeah so i do have an address,7,normal,2025-10-08 01:25:43.643743038+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,4fcfbf54-adac-4e20-8d96-56bce757f2a1,INTERNAL,True,135336,586,1759886744.0176508,1759886744.397347,0.3796961307525635,0.91675,okay just try that,4,normal,2025-10-08 01:25:44.397346973+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,9f73c982-8046-487c-b70f-74cd8f97ce4d,EXTERNAL,True,137416,1345,1759886746.8566508,1759886747.328591,0.471940279006958,0.9864,it is twenty four forty,5,normal,2025-10-08 01:25:47.328591108+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,b4994355-6a07-4ad1-a495-4baecbd4ee0b,EXTERNAL,True,141019,5523,1759886754.637651,1759886755.316548,0.6788971424102783,0.9135,i q i g o dot r u i g o u,12,normal,2025-10-08 01:25:55.316548109+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,bfc50e57-17a7-4df2-bf2d-320d1426b389,EXTERNAL,True,148059,904,1759886757.058651,1759886758.252092,1.1934409141540527,0.88375,and then it's ferry,4,normal,2025-10-08 01:25:58.252091885+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,2d72983a-31ba-4c24-8873-9c1af123c818,EXTERNAL,True,150078,1450,1759886759.623651,1759886760.128684,0.505033016204834,0.9099999999999999,f e r r y,5,normal,2025-10-08 01:26:00.128684044+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,6abb5037-777b-4580-ba52-b0048c9f800b,EXTERNAL,True,152909,149,1759886761.153651,1759886762.063879,0.9102280139923096,0.998,road,1,normal,2025-10-08 01:26:02.063879013+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,8b0d216b-c98c-4381-a64c-12d226a5f085,EXTERNAL,True,155199,2624,1759886765.9186509,1759886767.317146,1.3984951972961426,0.8691666666666666,say s o d d y,6,normal,2025-10-08 01:26:07.317146063+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,25ac2e36-5d3d-40d5-b2d5-e3f920edf3dc,EXTERNAL,True,159099,3762,1759886770.956651,1759886771.499529,0.5428779125213623,0.9537142857142857,daisy d a i s y tennessee,7,normal,2025-10-08 01:26:11.499528885+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,4fac7fae-4064-49a8-a31c-15a59400b776,INTERNAL,True,164812,505,1759886773.4126508,1759886774.175167,0.7625162601470947,0.9995,thank you so much,4,normal,2025-10-08 01:26:14.175167084+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,c09dfd34-5331-4d78-bb5f-6cd71a222ca9,EXTERNAL,True,164996,191,1759886773.282651,1759886774.299705,1.0170540809631348,0.984,and then,2,normal,2025-10-08 01:26:14.299705029+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,c05559ba-dda9-420c-930f-2b7524b32ad1,EXTERNAL,True,167057,272,1759886775.424651,1759886777.127587,1.7029361724853516,0.9095,oh sorry,2,normal,2025-10-08 01:26:17.127587079+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,1cf7819b-d95a-4a6a-bc24-f44cb27a1440,INTERNAL,True,168139,3083,1759886779.3176508,1759886780.41655,1.0988991260528564,0.9436842105263158,it's okay it's okay let me just bring i think i found the account number bring it up here,19,normal,2025-10-08 01:26:20.416549921+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,f5cb153f-c3d2-4320-afeb-b44a574fe9dd,INTERNAL,True,176658,650,1759886785.403651,1759886786.160853,0.7572019100189209,0.93675,how's your evening going,4,normal,2025-10-08 01:26:26.160852909+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,4f4cded6-50b1-4cc6-acb8-e74e07a9b3e0,EXTERNAL,True,179294,910,1759886788.299651,1759886789.191957,0.8923060894012451,0.702,well it just starts,4,normal,2025-10-08 01:26:29.191956997+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,6dda3d06-ee50-4d12-879e-34d90918c921,EXTERNAL,True,181858,2925,1759886792.878651,1759886793.140179,0.26152801513671875,0.8695999999999999,and that seem like it's going go very well yours,10,normal,2025-10-08 01:26:33.140178919+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,84fdab30-81e5-4a3c-b418-832bc66b939e,INTERNAL,True,186179,3288,1759886797.562651,1759886798.243693,0.6810421943664551,0.977076923076923,well it's about about another thirty four minutes and then it's quitting time,13,normal,2025-10-08 01:26:38.243693113+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,170e85e5-b4c3-4f60-ad7c-f062ac617f32,EXTERNAL,True,190798,1807,1759886800.700651,1759886801.242018,0.5413670539855957,0.799125,oh well you got what time was there,8,normal,2025-10-08 01:26:41.242017984+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,e05d8c44-06c7-405b-8a75-ee97b18505d2,INTERNAL,True,193918,2207,1759886804.220651,1759886805.226345,1.0056941509246826,0.9263333333333333,well i've been arizona and it's about six thirty,9,normal,2025-10-08 01:26:45.226345062+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,e959b85b-6808-4086-8fbe-6fd2dd45d616,EXTERNAL,True,197699,3982,1759886809.776651,1759886810.679635,0.9029841423034668,0.9155000000000001,oh okay it's i'm in tennessee it's nine thirty here eastern time,12,normal,2025-10-08 01:26:50.679635048+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,7d056395-f17d-4715-9978-d8e232a63e5e,INTERNAL,True,203439,5205,1759886816.739651,1759886818.544236,1.8045849800109863,0.9399000000000001,oh that's slight okay so i think i brought up the account could you verify one person on the account,20,normal,2025-10-08 01:26:58.544235945+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,9b626786-7ddd-48b3-aa81-000a052648f8,EXTERNAL,True,209996,2926,1759886821.0176508,1759886821.170233,0.15258216857910156,0.8632222222222221,should be jared saber should be one of them,9,normal,2025-10-08 01:27:01.170233011+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,ce54d86c-b85d-4a82-89fb-e8b37b0c47a7,INTERNAL,True,213938,971,1759886823.0046508,1759886824.309591,1.3049402236938477,0.7729999999999999,derek salisbury,2,normal,2025-10-08 01:27:04.309591055+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,dc74d278-0453-47ea-9b98-2b4645aac1b9,INTERNAL,True,216114,39,1759886824.248651,1759886825.393439,1.1447880268096924,0.263,yeah,1,normal,2025-10-08 01:27:05.393439054+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,c2f4d5c0-f778-458e-baa7-c8bd21fd3daa,EXTERNAL,True,216357,674,1759886825.1266508,1759886826.4149592,1.2883083820343018,0.8462500000000001,yeah it should be,4,normal,2025-10-08 01:27:06.414959192+00:00,2025-10-08,1,Wednesday
38aebec6-b271-4237-99d9-77d180c2296f,20049c50-2456-40cd-a328-d18cee53a061,INTERNAL,True,221272,380,1759886829.7476509,1759886830.0996978,0.3520469665527344,0.9875,anyone else,2,normal,2025-10-08 01:27:10.099697828+00:00,2025-10-08,1,Wednesday
